avg_monthly_balance,total_deposits,total_withdrawals,overdraft_frequency,salary_deposits,gold_assets,property_value,vehicle_ownership,fixed_deposits,guarantor_exists,utility_bill_consistency,upi_transaction_count,wallet_transactions,gst_filing_status,age,employment_type,location,loan_approved,rental_agreement,has_children,education_fees_paid,transaction_type,deposit_to_fixed_ratio
165980,31553,210265,3,1,4938,7392649,0,395964,1,70,989,249,1,45,0,0,1,1,1,187701,1,0.07968633591352771
120653,73538,282036,3,1,2045,3477958,0,259420,0,87,404,68,2,29,0,2,0,0,1,372550,1,0.28346972681471433
153499,316928,273548,4,0,3352,3137076,0,112877,1,84,558,478,1,25,2,1,0,0,0,0,0,2.8077038926983113
137373,20984,338804,4,0,1423,977377,1,11889,0,94,510,174,1,39,1,2,0,0,1,381099,1,1.7648444070647602
62571,221696,41924,3,0,2703,34475,1,254419,0,98,371,442,0,30,0,1,1,1,1,300547,0,0.8713780363178996
109571,174248,33536,2,1,3764,4102699,0,4307,0,96,693,356,0,37,0,2,0,1,1,106310,0,40.44753946146704
68859,149575,68547,4,1,3646,2290292,0,288315,0,69,278,372,0,48,2,0,1,0,1,395712,0,0.5187884127138279
52669,188433,436839,3,1,2590,7013323,1,199385,0,97,553,299,1,60,2,2,0,0,0,0,1,0.945066353705877
172052,112183,78671,1,1,3818,2235828,1,127303,0,72,399,414,2,42,0,1,1,0,1,159688,0,0.881221328473575
27778,369780,305168,1,1,341,4709241,1,133887,1,88,764,400,0,60,0,1,0,1,0,0,0,2.7618606596558317
194979,301329,138122,4,0,599,4071708,0,182832,0,52,169,105,0,59,1,2,0,1,0,0,0,1.6481105708488073
122716,346585,437926,3,1,1172,363903,0,227817,0,52,533,174,0,32,2,2,1,0,1,108639,1,1.521324039364756
72931,157341,56858,4,1,4207,2643236,1,173915,0,67,589,443,2,64,2,2,1,0,0,0,0,0.9046953701787069
99202,404562,251312,4,1,1674,1248360,1,212744,0,61,841,297,0,27,2,0,0,0,1,50605,0,1.9016287104279772
81489,462224,366859,2,0,2834,7089655,1,93631,0,79,476,411,0,28,1,2,1,0,1,209366,0,4.936602870813397
148209,52745,83929,1,1,1002,6407877,1,125852,0,90,785,390,2,46,2,2,1,1,0,0,1,0.41910006118249066
64174,427339,376717,0,1,2118,8787742,0,171165,1,79,774,495,0,40,0,1,1,0,1,242332,0,2.496634845705339
155747,83896,77748,1,0,843,7617579,1,53563,1,57,629,497,1,27,0,0,1,1,0,0,0,1.566275856918826
94168,41608,169083,0,1,4189,9913549,0,492703,1,76,82,80,2,26,0,1,0,1,1,448073,1,0.08444826914333961
76624,285495,413842,4,1,1033,1212007,1,338827,1,71,112,250,0,23,0,2,1,1,1,306375,1,0.8425956532517974
64675,333888,67914,0,0,3915,3852530,1,396590,1,87,110,318,2,45,0,2,0,0,0,0,0,0.8418950505684698
44458,367792,249957,4,1,3920,9832235,1,33413,1,81,316,269,1,28,1,1,0,0,1,299161,0,11.007122762913749
199848,45656,40485,3,1,1583,7988414,0,11627,1,54,259,80,1,25,1,2,0,0,0,0,0,3.9263845889232885
128144,172638,441896,2,1,2815,1154259,1,449884,1,78,930,116,1,28,0,1,0,0,1,325480,1,0.38373806639474534
111404,360248,141429,2,0,69,6464883,1,259154,1,62,786,283,1,45,1,1,0,1,0,0,0,1.3900870135633114
82385,274417,119453,3,1,4743,1427371,1,35179,0,79,651,154,0,38,0,2,1,0,1,427919,0,7.8003695281409895
35030,98320,98882,3,1,395,7024795,0,118206,0,62,320,407,0,58,0,0,0,1,0,0,1,0.831761232414324
118235,252736,494392,1,0,1918,7867077,1,281635,1,66,830,247,1,37,2,2,0,1,1,115067,1,0.8973852774503259
185924,474695,48461,3,1,792,1891750,1,388116,0,94,587,221,0,43,1,2,0,0,0,0,0,1.2230719087285535
75392,193962,31659,1,0,2813,7670654,0,24165,1,79,224,243,0,33,1,2,1,1,1,308907,0,8.026235206488455
63183,55280,60802,3,1,1376,8564545,1,145275,1,73,515,114,0,56,0,2,1,0,0,0,1,0.38051708472149565
199529,65485,498822,4,1,2593,4942066,1,439137,0,89,454,262,0,30,0,0,0,1,0,0,1,0.14912168839863552
21786,149371,103047,2,1,786,7507139,1,244853,1,87,913,39,2,35,0,1,0,0,1,204861,0,0.6100410857082179
140756,289380,223307,3,1,3568,2589706,1,193655,1,88,218,203,2,63,0,2,1,0,0,0,0,1.494299169661668
158609,415576,424109,2,1,1678,2341037,0,395768,1,74,764,84,0,37,2,1,0,0,1,345105,1,1.0500468707756292
122647,427831,72564,3,1,4437,4075429,0,99591,0,69,454,390,1,30,2,0,0,1,0,0,0,4.295837015021287
99434,247652,254987,3,1,825,6675058,1,222600,1,89,331,261,0,58,2,1,0,1,1,445856,1,1.1125376795252493
156434,375040,69369,3,0,3518,2640804,1,438733,0,55,812,40,2,47,1,2,0,1,1,431713,0,0.8548231958316429
28801,140761,462189,3,0,4690,3580786,0,243171,0,85,799,128,0,50,1,1,1,1,0,0,1,0.5788536509137565
91412,407126,481108,3,1,2875,8895057,0,303043,1,82,307,443,2,60,1,1,1,0,0,0,1,1.3434550758305726
152067,443149,362294,0,1,611,8327557,0,350897,0,93,14,372,1,30,1,1,1,1,1,76590,0,1.2628997600442293
194241,474245,468038,3,0,3610,5314182,0,241607,0,77,602,59,1,50,1,2,0,0,0,0,0,1.9628696069666567
35516,232010,453861,1,0,784,5759753,0,172682,1,70,423,359,0,33,0,1,0,0,0,0,1,1.3435601651581222
40251,472017,79466,1,1,2806,3490816,1,498071,1,90,375,134,0,46,0,2,0,1,1,243338,0,0.9476882860309352
28378,475611,376805,4,1,2321,884970,0,344131,1,77,525,453,0,25,1,1,0,0,0,0,0,1.3820597910104262
144089,165447,387420,4,1,1137,2344895,1,496528,1,56,189,293,2,25,1,0,1,1,1,348919,1,0.33320712385379303
83984,371612,105305,0,1,130,9327063,0,326960,0,58,539,87,0,63,1,2,0,0,1,364884,0,1.136563688023954
195130,139079,218219,1,1,1952,2853262,0,417578,1,56,410,66,0,29,1,2,1,0,1,133923,1,0.33306033109902555
193184,334447,153012,0,0,1246,1863671,0,484481,0,68,433,13,1,55,2,1,0,0,0,0,0,0.6903187321716803
141683,102938,150919,1,1,87,3077500,1,104551,1,99,883,138,1,53,1,1,1,0,1,206600,1,0.9845627056392992
12607,457351,359131,3,1,1516,5771564,1,456943,1,88,525,319,1,21,0,1,0,1,0,0,0,1.0008906999544802
81088,494318,181341,4,0,3085,9444553,0,318049,1,70,737,383,0,39,1,1,0,0,1,285591,0,1.5542147461091023
45477,422551,257578,3,1,4284,2291340,0,45743,1,96,377,255,2,34,0,2,0,0,1,194682,0,9.237298880727527
135620,123742,413875,0,0,884,8755691,0,449007,0,67,488,324,0,55,2,0,1,1,1,484572,1,0.2755897445034387
100335,140668,425179,2,1,3443,6943848,1,136839,1,67,783,485,0,37,1,1,0,0,1,38748,1,1.0279742765273312
16975,109633,45638,0,1,4143,8515598,1,219622,1,63,146,112,2,48,0,0,1,0,1,61441,0,0.49918724359470545
75804,20788,115199,2,1,1129,2817772,1,459799,1,97,523,254,0,40,0,2,1,0,1,460716,1,0.04521096128751631
59601,431613,66322,1,1,4614,532741,1,479460,0,97,990,444,1,29,1,2,1,0,1,276470,0,0.9002046047540885
18142,103228,180476,1,0,729,5866181,0,267158,1,68,404,444,0,33,1,1,1,0,0,0,1,0.3863916244633346
146329,411154,282115,1,1,3327,3422493,1,70379,1,66,172,340,2,58,0,1,1,1,0,0,0,5.841915316851378
115868,141422,342731,3,1,2695,3934516,0,416348,1,92,61,374,0,37,0,1,1,0,1,385619,1,0.339671765754211
43796,53542,494218,2,1,4659,6985141,1,309923,1,98,467,147,2,39,0,0,0,1,1,475259,1,0.17275848272479705
199045,30047,62472,3,0,2187,685318,1,113730,0,85,242,445,0,24,0,2,0,1,1,472928,1,0.26419357958692
18422,396442,236639,1,0,855,6654151,1,21315,0,78,850,334,0,29,1,1,1,1,1,306124,0,18.598329893038095
46325,214478,28773,2,1,3237,6491907,0,290868,0,91,907,281,0,58,1,2,0,1,0,0,0,0.737369743767813
124598,154125,275326,4,0,3290,3047775,0,256460,0,88,274,177,0,31,1,1,1,1,1,126881,1,0.6009685683203294
192446,304893,21730,1,0,4249,2091674,1,224358,0,81,385,158,1,44,1,0,0,0,1,292451,0,1.358951501834114
46958,250172,104979,2,0,3485,5726506,1,270288,1,62,576,123,0,22,0,1,0,0,0,0,0,0.9255722578425315
112151,222591,209289,1,1,3799,6754200,0,281846,1,99,0,333,0,48,0,0,1,0,1,325896,0,0.7897582731056212
94125,424926,75719,3,0,2226,1840956,1,414973,1,83,592,245,0,30,0,1,1,0,0,0,0,1.0239822253924342
107048,314222,155139,4,0,2450,7189493,1,396205,1,68,809,228,2,25,0,2,0,0,1,267407,0,0.7930773385562057
105884,264492,476841,2,1,1944,5001200,1,294249,1,54,433,44,0,43,1,0,0,1,1,467466,1,0.8988683092608326
154341,64937,479076,1,1,1490,7735996,0,11710,0,92,573,166,1,21,1,1,0,0,1,345047,1,5.544957732046794
166960,281223,446616,0,1,2351,2013480,1,128692,1,72,915,273,0,21,0,1,0,0,0,0,1,2.1852237495434874
140584,282702,221816,2,1,3317,6659203,0,494960,0,81,681,202,1,63,1,2,0,0,0,0,0,0.5711601520119767
145920,223636,157890,0,1,4395,172856,1,188051,0,86,983,85,1,28,1,1,0,1,1,411546,0,1.189224257120371
192311,187222,356643,0,1,4724,2398811,1,19510,1,56,879,334,0,47,0,1,0,1,0,0,1,9.5957152375583
136326,127804,417403,3,1,1549,9212028,1,10301,0,65,315,482,1,34,2,2,0,0,0,0,1,12.40574645699864
61416,357729,339849,3,1,3186,348624,1,52336,0,69,241,161,0,32,2,1,1,0,0,0,0,6.835107094407398
68149,210245,288230,0,1,2407,8239895,1,41251,0,68,653,438,0,27,0,2,0,1,1,474134,1,5.096601376902938
77615,57853,76530,1,0,1955,6929994,0,266203,1,57,11,485,1,51,1,1,1,0,0,0,1,0.21732581028083725
31078,326521,40998,4,1,1478,315771,0,463839,0,58,978,143,0,61,1,2,0,0,0,0,0,0.7039517937219731
10051,243429,121602,1,1,1421,7917972,1,91931,0,96,338,63,0,57,1,2,0,0,0,0,0,2.647924552930427
30364,179896,263079,3,0,2215,3776462,0,45902,0,91,684,250,0,53,0,1,1,1,1,468325,1,3.9190466854018258
63282,384924,481977,0,0,1290,3906908,0,271914,0,91,920,6,0,51,0,1,1,0,1,15017,1,1.415604140999945
96679,255385,205998,2,0,1813,1289552,1,326533,0,51,300,81,1,54,0,2,0,1,0,0,0,0.7821084481248507
48556,426820,410014,0,1,4320,9015756,1,362173,0,85,511,312,0,51,1,2,0,1,0,0,0,1.1784943148873193
52362,165155,165938,4,0,4896,6285849,0,295297,1,54,415,470,0,34,0,2,0,0,0,0,1,0.5592824875210805
141015,196337,276129,2,1,4450,4956082,0,174705,0,76,868,200,2,51,1,0,0,0,1,274632,1,1.1238137213375614
158887,218971,294339,2,0,2136,6082399,0,377297,0,53,838,173,0,35,0,2,0,0,1,269805,1,0.5803661826990867
99119,487141,324451,0,0,5,4308944,0,22092,1,95,717,407,2,31,0,1,1,1,1,32757,0,22.049563210066538
160237,225220,52887,4,0,2720,5784638,0,68178,0,98,960,423,0,31,1,0,0,0,1,144055,0,3.303363205679168
193776,350708,215937,4,1,3342,1486924,1,227858,1,59,987,473,0,43,1,2,0,0,1,94916,0,1.5391448220171247
140876,185037,301880,0,1,12,5969060,1,334105,0,98,921,37,0,50,0,2,1,1,1,310140,1,0.5538272284843733
150690,300524,195704,3,1,3482,8935212,1,290943,1,92,829,285,1,60,0,0,1,0,1,300549,0,1.0329272987241531
152204,153867,36409,3,0,4792,8286008,1,307800,1,71,268,214,2,27,0,2,1,1,1,237069,0,0.4998911634465125
120282,129888,414661,2,1,693,6489964,1,184945,0,64,251,51,0,36,2,1,1,0,1,141953,1,0.7023022936424687
139325,280420,368431,0,0,1322,9036244,1,147338,0,65,781,370,1,52,2,0,0,1,1,151343,1,1.9032299662682657
137903,431813,87035,4,0,2642,5896070,1,207064,1,62,74,170,1,36,1,1,0,0,1,229892,0,2.08539830488011
181525,288090,315582,2,1,617,9908178,0,106467,0,53,680,159,2,57,2,0,0,0,1,111288,1,2.705883457940414
26264,48737,445497,0,1,3440,388795,1,38789,1,74,324,18,2,40,1,0,1,1,1,272501,1,1.2564320701211653
103094,489693,30291,1,1,2564,6191530,0,143807,1,96,512,111,0,28,0,2,0,0,0,0,0,3.4051860814419226
136684,387482,230001,0,1,4917,7215501,1,196333,1,86,440,267,1,39,0,0,0,0,1,435377,0,1.973585828231483
21091,39869,424120,0,1,2544,4441669,1,162157,0,73,769,142,0,31,0,2,1,1,1,497276,1,0.24586514387202604
76724,92210,329077,3,0,3054,7277058,1,172943,1,84,628,434,0,33,1,0,1,1,1,99599,1,0.5331783698769544
20772,260575,99913,3,1,2159,9862640,1,102844,1,76,753,18,0,41,2,2,0,0,0,0,0,2.5336671690407897
165480,328664,191307,2,0,2145,6024265,1,237550,1,77,171,33,1,57,0,2,0,1,0,0,0,1.3835513216109383
65115,297440,166477,4,0,3082,1731295,1,239704,0,93,159,403,0,24,0,0,0,1,1,360933,0,1.2408585553075655
44331,262378,325545,3,1,4229,3004840,1,415405,0,84,835,363,0,29,1,1,1,1,0,0,1,0.6316182240988334
13337,402969,327506,3,1,1529,3755338,1,179419,1,65,934,299,0,53,1,2,0,1,0,0,0,2.2459536283580426
147509,133703,13655,1,1,3254,7731070,1,7999,0,68,793,319,2,33,0,2,1,1,1,453622,0,16.712875
5106,492908,434931,1,0,1378,5955678,1,284399,0,81,691,34,1,54,0,2,1,1,0,0,0,1.7331504922644163
64486,339968,248786,4,1,3695,1552494,1,146037,1,60,462,482,1,30,2,2,1,0,1,96733,0,2.3279420424820936
169256,73619,269589,2,1,2008,1533592,0,132630,1,54,688,273,1,50,1,1,1,0,0,0,1,0.5550663117973927
45238,44049,113700,0,0,4356,8274854,0,129721,1,92,149,238,2,27,0,0,1,1,0,0,1,0.3395646073911904
80491,327754,52906,0,1,1964,39355,1,196819,0,94,408,200,0,50,1,0,0,0,1,278535,0,1.665247434203841
22594,77090,240080,2,1,1208,3997933,0,469102,1,65,409,373,0,33,0,2,1,1,1,334914,1,0.16433491152262936
24914,170238,490336,3,1,3937,6236447,1,458897,0,67,521,116,0,51,2,2,1,0,1,137649,1,0.370971326961547
39889,370014,390112,1,0,516,8191789,1,295898,1,85,456,260,0,35,1,1,0,1,0,0,1,1.25047397929699
122570,145277,364467,2,0,3394,9178229,0,5976,1,89,123,121,2,27,1,2,0,1,1,89319,1,24.306006357704533
109345,57995,302700,0,0,3402,4816261,1,469341,0,68,200,378,0,60,1,1,0,1,1,70883,1,0.12356661027566253
126214,369416,298717,0,0,219,9300316,1,124641,0,65,300,416,0,48,1,1,1,0,0,0,0,2.9638163700839204
99169,271049,350454,1,1,3801,3985053,1,286572,0,53,795,466,0,26,0,2,0,1,0,0,1,0.9458288115070157
190671,236392,303233,4,0,1180,4902217,0,462675,0,85,778,119,2,45,2,2,0,0,1,492060,1,0.5109234107669298
43467,362826,365468,2,1,1757,9966961,1,183995,1,88,176,252,0,27,0,1,0,0,1,402528,1,1.971923302680493
199925,372196,328312,1,1,2707,7695533,1,416041,0,90,600,134,0,34,1,1,1,0,0,0,0,0.8946116017132886
188532,298201,141516,3,1,2265,881900,1,499141,1,65,306,405,0,33,0,2,0,1,1,88719,0,0.5974271850495451
154667,67649,414728,4,0,3226,894902,0,248335,1,85,383,245,0,60,0,0,0,1,1,454541,1,0.27240915533792925
52324,278196,436326,3,1,2565,9813342,1,77407,0,84,68,268,0,60,0,1,0,0,0,0,1,3.593892104175279
189151,14056,286862,4,1,1261,6044334,0,210632,1,75,751,151,0,56,0,1,0,0,0,0,1,0.06673218346602859
52038,435314,417494,2,0,266,6230297,1,153953,0,66,942,412,0,52,1,1,0,0,1,106691,0,2.827558881224262
170924,312298,174518,4,0,1546,1684813,0,356961,1,91,401,340,0,35,0,2,0,1,0,0,0,0.8748774379345701
47222,355951,144882,3,0,655,7856823,1,183671,0,74,196,176,1,27,0,0,1,0,0,0,0,1.9379709482120302
20053,32351,427514,4,1,184,8925025,1,205409,1,61,277,137,0,48,0,0,0,0,1,420670,1,0.15749476656443212
199314,311052,430589,4,1,4729,810597,0,141340,0,61,537,390,1,31,2,1,0,1,1,381226,1,2.200720243949031
135278,266839,292236,3,1,4002,6330857,1,374481,0,93,470,3,2,54,0,1,0,0,1,288171,1,0.7125549425606571
130190,388149,324591,0,1,1885,826543,0,399864,0,75,511,4,0,23,2,0,0,0,0,0,0,0.9707001112875595
194208,71939,330398,3,0,3886,9066097,1,314951,1,65,579,35,1,61,1,2,1,1,1,137181,1,0.22841258350478802
156064,357407,209306,1,0,3344,5221963,1,135963,1,50,936,393,2,62,0,2,0,0,1,384418,0,2.62868847636139
148485,111012,107065,0,1,2107,3243874,1,220487,0,76,758,196,0,36,0,2,0,1,1,225359,0,0.5034831827582453
47372,125278,394894,1,1,3467,6949530,1,324872,0,96,870,220,0,27,0,0,1,0,0,0,1,0.3856214582313704
191365,209737,88625,1,1,712,56508,1,385510,1,60,455,133,0,37,0,2,0,0,1,10721,0,0.5440493267377584
137485,349996,265537,2,0,1496,2429262,0,390231,0,50,842,374,1,49,0,1,0,0,1,265087,0,0.8968921052092089
61516,298872,361880,2,0,390,2975939,1,461883,0,83,946,180,0,39,2,2,0,0,1,364418,1,0.6470715590927593
96688,12862,156691,4,1,953,1302166,1,268204,0,59,862,129,0,46,0,1,0,0,0,0,1,0.04795585466341045
162817,105893,489023,3,0,3824,6902316,1,189708,0,53,304,55,2,28,1,2,0,1,1,348114,1,0.5581864856174457
27073,346338,164405,2,0,2659,6123558,1,322162,0,72,817,293,2,58,0,2,0,0,0,0,0,1.0750396538398264
69655,65663,52859,0,1,2497,8722321,1,156920,1,52,34,171,0,31,1,2,0,0,0,0,0,0.41844622453336394
114985,218507,238099,2,1,4115,9947761,1,341190,1,58,48,140,2,44,2,1,0,0,0,0,1,0.6404242784833128
181620,254059,62970,0,1,3435,2274595,0,374179,0,66,373,97,1,50,1,0,0,1,0,0,0,0.6789753594526698
157835,426309,270425,0,1,4544,371758,0,337803,1,57,399,293,2,51,2,2,0,0,0,0,0,1.2620010420243692
87565,271570,453900,4,1,2789,4014295,1,407182,0,53,542,287,0,34,0,1,0,0,0,0,1,0.6669482763278428
139419,185850,71435,4,0,3409,4172418,0,99137,0,62,117,21,0,35,0,2,1,1,1,87937,0,1.8746595654542153
168009,80829,84863,0,1,1058,2074722,1,336945,1,67,863,216,2,37,0,1,0,1,0,0,1,0.23988710357149218
127668,489600,209534,2,0,3255,9441251,0,206811,1,63,718,281,0,21,0,2,0,1,0,0,0,2.3673674641703575
195227,198984,385029,4,1,3355,9394665,1,273214,1,82,546,127,0,47,0,2,1,0,1,407706,1,0.7283055469136028
98568,13829,379718,2,1,797,6539899,1,497115,0,64,232,69,0,53,1,2,0,1,1,275141,1,0.027818456859163655
55434,81081,242738,1,1,3906,4441737,1,3245,1,80,584,497,2,32,1,1,1,0,1,67840,1,24.978743068391868
88840,485962,36957,1,0,4415,1199805,1,411183,0,73,581,456,2,63,0,1,1,1,1,10640,0,1.1818601891124167
18831,204588,21597,1,1,3180,1815682,0,186126,1,73,706,50,2,31,0,1,0,1,1,400593,0,1.0991849651044716
151567,411167,413510,3,1,4909,5764005,1,219815,1,70,595,149,0,49,0,1,1,0,1,274738,1,1.870505331731994
56324,67281,364388,1,1,1708,4137460,1,340571,1,65,19,206,0,60,1,1,1,0,1,469352,1,0.19755294034741552
54628,470288,227366,4,1,1605,6889904,1,430208,1,67,28,378,0,40,2,1,1,0,0,0,0,1.0931616958269121
185575,135096,100062,3,1,1160,9439666,1,85762,0,62,587,439,0,44,0,1,0,1,0,0,0,1.5752247472686356
54355,50746,252072,0,1,3283,6841584,1,71376,0,70,236,298,1,32,0,1,0,0,0,0,1,0.710957311178671
138305,117702,473305,4,1,1430,2498678,1,274763,0,93,516,49,0,22,0,2,0,0,0,0,1,0.4283748962746211
150812,58771,497551,1,0,4523,2361816,0,50616,1,78,305,396,0,61,0,2,1,0,1,272803,1,1.1610921231997156
198678,394076,295560,4,0,280,620135,1,375527,0,75,458,326,1,57,1,1,0,1,0,0,0,1.049391789693445
19031,490577,47264,0,1,3465,4195402,0,377865,0,74,8,150,1,51,1,1,0,0,1,355223,0,1.2982829892078145
191259,325479,51566,1,1,2759,5071476,0,270718,1,91,418,322,2,40,0,2,0,0,1,356812,0,1.2022761608900743
71909,363368,197013,4,0,1738,6636084,1,224528,1,88,619,339,1,53,0,2,1,1,0,0,0,1.6183566488070584
78094,69601,303956,4,1,4950,1811088,1,491186,0,74,525,498,1,21,1,1,1,1,1,94085,1,0.14169959709845742
161967,105880,359040,3,1,1521,3284785,1,431435,0,85,817,41,2,49,0,2,1,0,1,211937,1,0.24541299288886417
42149,254954,378827,4,1,1183,4171827,1,72266,0,64,337,429,1,54,0,2,0,0,0,0,1,3.5279449818035893
169637,385479,368204,2,1,252,5641056,1,159110,1,90,921,155,2,22,1,2,0,0,0,0,0,2.4227049041235365
165904,436917,421664,0,0,3961,1111208,1,499483,1,81,966,292,2,28,0,2,0,1,0,0,0,0.8747367283036094
145483,459776,342803,0,0,4347,2023546,1,101880,1,60,218,343,1,26,1,0,1,0,1,79119,0,4.5128728614756435
79592,325024,269892,0,1,3546,8603642,0,170666,1,82,267,299,0,61,0,0,0,1,1,342994,0,1.9044337804027727
185715,312813,51743,0,0,4811,3902072,1,488512,0,73,397,368,1,30,0,1,0,1,0,0,0,0.6403371046420464
148777,99916,405794,2,1,4913,6363893,1,34371,0,83,480,248,0,63,0,1,0,1,0,0,1,2.9069009659024787
19678,103385,296318,2,1,1584,4435725,1,117046,1,78,624,483,0,59,1,1,1,1,1,404502,1,0.8832776576930634
51896,272883,104913,0,1,2229,3936131,0,236303,0,85,700,363,2,38,0,2,1,0,0,0,0,1.1547963640056875
65817,106529,146904,2,0,1806,4202103,1,255144,1,61,966,210,1,39,0,2,0,0,0,0,1,0.4175233690646495
51722,66099,320914,4,1,3345,8863277,1,151565,0,72,358,402,1,60,1,1,1,1,0,0,1,0.43610704247654486
132958,265327,415243,4,1,1427,3096345,1,305567,1,77,569,412,1,29,1,1,0,0,0,0,1,0.8683075452927008
176324,123140,172195,1,1,1864,3011920,0,70308,0,84,359,69,0,25,1,1,0,0,1,338480,1,1.751411625823152
129694,358086,436794,4,1,4059,3971481,0,249836,1,67,132,380,0,22,0,2,0,0,0,0,1,1.4332784975804225
136070,148401,336114,1,1,1644,677172,0,25353,0,61,278,102,0,35,2,2,0,1,0,0,1,5.853159264810286
135941,70293,77002,0,0,3898,2649840,1,245267,1,61,211,35,1,37,1,2,0,0,0,0,1,0.28659670238269974
52201,438446,472931,3,1,4832,5306632,1,126954,0,85,223,487,2,36,1,1,1,0,0,0,1,3.453554409042574
95476,435926,469814,1,0,2236,2432717,0,189314,0,52,1,309,0,44,1,2,0,0,1,311043,1,2.3026490241132502
182747,226809,210850,1,0,1682,7851484,1,483852,1,56,501,8,2,57,0,2,1,0,0,0,0,0.4687560064730404
57708,172550,271537,2,1,2393,6707854,0,26709,0,55,985,242,0,26,0,1,0,0,0,0,1,6.460127293148633
170056,208163,307468,3,1,3919,7070120,1,181767,0,65,227,421,0,24,1,1,0,0,0,0,1,1.1452125786717133
192309,200136,393165,3,1,4649,3278476,1,34353,1,61,494,325,0,22,2,1,1,1,0,0,1,5.825697153169936
38543,460654,423162,0,0,513,5957445,0,450172,0,97,118,172,2,63,0,0,0,1,1,362040,0,1.0232821604138853
46238,88148,204874,2,1,58,25593,0,7732,0,87,797,139,0,45,0,1,1,0,1,379276,1,11.398939609465925
158497,32512,180168,1,0,3422,6891047,1,37461,0,86,694,259,0,42,1,1,1,1,1,219136,1,0.8678661043190433
111240,123991,191068,1,1,1870,7287399,1,269701,1,69,672,167,0,45,0,2,1,0,0,0,1,0.45973333531082455
146681,195409,170962,1,0,3769,7826941,0,206880,1,88,5,493,0,29,2,1,0,0,1,276345,0,0.9445478318453604
110892,115695,213997,0,0,3449,9261956,0,299542,1,50,668,75,0,40,0,1,0,0,1,150069,1,0.3862383697833032
127444,398429,448795,2,0,597,8736514,1,266549,0,95,902,478,0,46,0,0,1,1,0,0,1,1.4947627086850497
192365,476986,483664,1,0,922,2288891,1,137763,0,77,240,251,2,42,1,1,1,1,1,194657,1,3.4623413954298656
133408,412043,107768,4,1,362,4593894,1,199837,0,73,590,333,1,21,0,2,0,0,0,0,0,2.061885126952832
98579,174456,437540,4,1,354,3125510,1,35233,0,93,639,59,2,62,0,2,0,1,1,160411,1,4.9513538059828575
139695,430172,335361,0,0,1875,773978,0,351464,0,97,157,371,2,46,0,1,1,1,1,21811,0,1.223939794858663
97353,480640,346264,1,0,3332,5631742,1,31685,1,60,135,301,0,39,0,2,0,1,1,286859,0,15.16884428454207
101126,64093,440436,3,0,393,1759559,0,420497,1,61,819,47,0,24,0,0,0,1,1,76335,1,0.15242165242165243
81089,498371,334087,3,0,3508,7096959,0,71839,0,64,576,470,2,25,0,1,1,1,1,349760,0,6.937235523385301
77307,333951,426645,2,1,3450,7240592,1,453102,0,93,413,304,1,44,0,2,0,0,1,489478,1,0.7370310944752076
104501,427524,100296,2,1,2661,4823846,1,433019,0,64,217,447,1,23,2,2,0,1,1,236654,0,0.9873077456006651
150223,335865,478870,1,1,3407,4028541,1,123467,0,52,355,183,0,40,0,2,1,0,0,0,1,2.7202595004373604
143753,92790,460623,4,0,3331,9101699,0,31699,0,94,682,249,0,43,1,1,1,0,1,214687,1,2.9271293375394323
181701,140166,414106,0,1,3391,7471008,1,246265,0,78,362,446,2,35,2,2,0,1,1,231652,1,0.5691650491744699
121150,411471,120855,1,0,4512,9263701,1,475783,0,75,393,248,1,24,0,0,0,1,1,32339,0,0.8648273165974476
68278,54565,300355,3,0,2204,2339377,1,328006,0,93,291,370,1,33,0,1,0,0,1,362228,1,0.16635315709725707
196051,198604,264189,0,0,234,3698184,1,350036,1,53,862,371,0,64,0,2,1,0,1,377993,1,0.5673800198264755
81007,157531,160715,4,0,4735,8334053,1,405151,1,96,874,390,0,36,1,1,0,0,1,286264,1,0.3888195047784535
91978,129622,132619,4,1,4206,3097080,1,30115,0,77,27,235,1,55,0,1,0,1,1,233831,1,4.304090848718289
57333,475602,15224,0,0,2970,8500600,1,148205,1,81,369,271,2,31,0,0,1,0,1,174922,0,3.209060361928667
178965,255824,55633,1,1,1978,8352823,0,164591,0,63,513,389,0,49,1,2,0,1,1,100291,0,1.554291824633032
48527,309935,125019,0,1,1331,7050944,0,77964,0,72,66,128,1,55,0,2,1,0,1,342207,0,3.975309433720259
135437,312711,171120,1,1,4105,2760390,1,422063,1,68,926,22,0,54,2,2,1,0,0,0,0,0.740908961674059
119470,437443,151377,1,0,3992,6118881,1,344243,1,51,748,366,2,58,2,0,0,0,1,175986,0,1.2707352924088728
19044,402865,475545,4,0,345,5660490,0,494961,0,76,796,371,0,55,1,1,0,0,0,0,1,0.8139311704736929
